date,tempreature,humidity,N,P,K
2024-01-12 00:21:00,18,6,255,255,255
2024-01-12 00:21:00,18,1,255,255,255
2024-01-12 00:21:00,18,3,255,255,255
2024-01-12 00:21:00,18,2,255,255,255
2024-01-12 00:21:00,18,5,255,255,255
2024-01-12 00:21:00,18,0,255,255,255
2024-01-12 00:22:00,18,1,255,255,255
2024-01-12 00:22:00,18,3,255,255,255
2024-01-12 00:22:00,18,7,255,255,255
2024-01-12 00:22:00,18,5,255,255,255
2024-01-12 00:22:00,18,4,255,255,255
2024-01-12 00:22:00,18,0,255,255,255
2024-01-12 07:42:00,18,75,255,255,255
2024-01-12 07:47:00,18,76,255,255,255
2024-01-13 01:22:00,18,69,255,255,255
2024-01-13 08:05:00,18,61,255,255,255
2024-01-13 08:06:00,18,61,255,255,255
2024-01-13 08:07:00,18,60,255,255,255
2024-01-13 08:07:00,18,62,255,255,255
2024-01-13 08:07:00,18,63,255,255,255
2024-01-13 08:08:00,18,62,255,255,255
2024-01-13 08:09:00,18,61,255,255,255
2024-01-13 08:09:00,18,60,255,255,255
2024-01-13 08:12:00,18,62,255,255,255
2024-01-13 08:17:00,18,61,255,255,255
2024-01-13 08:22:00,18,61,255,255,255
2024-01-13 08:27:00,18,58,255,255,255
2024-01-13 08:27:00,18,61,255,255,255
2024-01-13 08:28:00,18,60,255,255,255
2024-01-13 08:31:00,18,59,255,255,255
2024-01-13 08:32:00,18,60,255,255,255
2024-01-13 08:33:00,18,61,255,255,255
2024-01-13 08:33:00,18,60,255,255,255
2024-01-13 08:34:00,18,62,255,255,255
2024-01-13 08:37:00,18,59,255,255,255
2024-01-13 08:37:00,18,59,255,255,255
2024-01-13 08:38:00,18,60,255,255,255
2024-01-13 08:39:00,18,63,255,255,255
2024-01-13 08:39:00,18,62,255,255,255
2024-01-13 08:39:00,18,60,255,255,255
2024-01-13 08:39:00,18,61,255,255,255
2024-01-13 08:40:00,18,61,255,255,255
2024-01-13 08:40:00,18,63,255,255,255
2024-01-13 08:40:00,18,60,255,255,255
2024-01-13 08:41:00,18,60,255,255,255
2024-01-13 08:42:00,18,58,255,255,255
2024-01-13 08:42:00,18,60,255,255,255
2024-01-13 08:43:00,18,59,255,255,255
2024-01-13 08:44:00,18,59,255,255,255
2024-01-13 08:46:00,18,57,255,255,255
2024-01-13 08:47:00,18,57,255,255,255
2024-01-13 08:48:00,18,58,255,255,255
2024-01-13 08:51:00,18,57,255,255,255
2024-01-13 08:51:00,18,58,255,255,255
2024-01-14 01:22:00,18,57,255,255,255
2024-01-14 01:25:00,18,55,255,255,255
2024-01-14 01:27:00,18,54,255,255,255
2024-01-14 01:32:00,18,56,255,255,255
2024-01-14 08:40:00,18,52,255,255,255
2024-01-14 08:42:00,18,48,255,255,255
2024-01-14 08:43:00,18,49,255,255,255
2024-01-14 08:43:00,18,47,255,255,255
2024-01-14 08:43:00,18,48,255,255,255
2024-01-14 08:43:00,18,50,255,255,255
2024-01-14 08:44:00,18,48,255,255,255
2024-01-14 08:45:00,18,50,255,255,255
2024-01-14 08:45:00,18,48,255,255,255
2024-01-14 08:45:00,18,47,255,255,255
2024-01-14 08:46:00,18,47,255,255,255
2024-01-14 08:46:00,18,49,255,255,255
2024-01-14 08:46:00,18,46,255,255,255
2024-01-14 08:47:00,18,48,255,255,255
2024-01-14 08:47:00,18,47,255,255,255
2024-01-14 08:47:00,18,48,255,255,255
2024-01-14 08:48:00,18,49,255,255,255
2024-01-14 08:48:00,18,47,255,255,255
2024-01-14 08:48:00,18,48,255,255,255
2024-01-14 08:49:00,18,50,255,255,255
2024-01-14 08:51:00,18,49,255,255,255
2024-01-14 08:52:00,18,46,255,255,255
2024-01-14 08:52:00,18,47,255,255,255
2024-01-14 08:53:00,18,46,255,255,255
2024-01-14 08:54:00,18,46,255,255,255
2024-01-14 08:56:00,18,45,255,255,255
2024-01-14 08:56:00,18,46,255,255,255
2024-01-14 08:56:00,18,45,255,255,255
2024-01-14 08:56:00,18,47,255,255,255
2024-01-14 08:56:00,18,48,255,255,255
2024-01-14 08:57:00,18,45,255,255,255
2024-01-14 09:01:00,18,48,255,255,255
2024-01-14 09:01:00,18,47,255,255,255
2024-01-14 09:02:00,18,48,255,255,255
2024-01-14 09:02:00,18,47,255,255,255
2024-01-14 09:02:00,18,48,255,255,255
2024-01-14 09:03:00,18,48,255,255,255
2024-01-14 09:03:00,18,46,255,255,255
2024-01-14 09:05:00,18,47,255,255,255
2024-01-14 09:05:00,18,45,255,255,255
2024-01-14 09:05:00,18,46,255,255,255
2024-01-14 09:06:00,18,47,255,255,255
2024-01-14 09:06:00,18,46,255,255,255
2024-01-14 09:07:00,18,47,255,255,255
2024-01-14 09:07:00,18,45,255,255,255
2024-01-14 09:08:00,18,47,255,255,255
2024-01-14 09:09:00,18,45,255,255,255
2024-01-14 09:10:00,18,46,255,255,255
2024-01-14 09:12:00,18,47,255,255,255
2024-01-14 09:12:00,18,45,255,255,255
2024-01-14 09:14:00,18,45,255,255,255
2024-01-14 09:15:00,18,44,255,255,255
2024-01-14 09:16:00,18,44,255,255,255
2024-01-14 09:16:00,18,45,255,255,255
2024-01-14 09:17:00,18,44,255,255,255
2024-01-14 09:17:00,18,46,255,255,255
2024-01-14 09:17:00,18,45,255,255,255
2024-01-14 09:17:00,18,47,255,255,255
2024-01-14 09:19:00,18,45,255,255,255
2024-01-14 09:20:00,18,45,255,255,255
2024-01-14 09:21:00,18,48,255,255,255
2024-01-14 09:22:00,18,44,255,255,255
2024-01-14 09:24:00,18,46,255,255,255
2024-01-14 09:24:00,18,43,255,255,255
2024-01-14 09:25:00,18,46,255,255,255
2024-01-14 09:25:00,18,44,255,255,255
2024-01-14 09:26:00,18,44,255,255,255
2024-01-14 09:26:00,18,46,255,255,255
2024-01-14 09:27:00,18,44,255,255,255
2024-01-14 09:27:00,18,43,255,255,255
2024-01-14 09:28:00,18,46,255,255,255
2024-01-14 09:28:00,18,44,255,255,255
2024-01-14 09:28:00,18,45,255,255,255
2024-01-14 09:29:00,18,44,255,255,255
2024-01-14 09:30:00,18,43,255,255,255
2024-01-14 09:30:00,18,44,255,255,255
2024-01-14 09:30:00,18,45,255,255,255
2024-01-14 09:32:00,18,44,255,255,255
2024-01-14 09:32:00,18,44,255,255,255
2024-01-14 09:33:00,18,44,255,255,255
2024-01-14 09:33:00,18,43,255,255,255
2024-01-14 09:34:00,18,44,255,255,255
2024-01-14 09:35:00,18,45,255,255,255
2024-01-14 09:35:00,18,42,255,255,255
2024-01-14 09:35:00,18,43,255,255,255
2024-01-15 00:12:00,18,42,255,255,255
2024-01-15 08:30:00,18,33,255,255,255
2024-01-15 08:30:00,18,35,255,255,255
2024-01-15 08:31:00,18,36,255,255,255
2024-01-15 08:31:00,18,37,255,255,255
2024-01-15 08:31:00,18,35,255,255,255
2024-01-15 08:32:00,18,37,255,255,255
2024-01-15 08:32:00,18,36,255,255,255
2024-01-15 08:32:00,18,34,255,255,255
2024-01-15 08:32:00,18,33,255,255,255
2024-01-15 08:33:00,18,37,255,255,255
2024-01-15 08:34:00,18,34,255,255,255
2024-01-15 08:34:00,18,37,255,255,255
2024-01-15 08:35:00,18,35,255,255,255
2024-01-15 08:36:00,18,34,255,255,255
2024-01-15 08:37:00,18,37,255,255,255
2024-01-15 08:37:00,18,33,255,255,255
2024-01-15 08:37:00,18,36,255,255,255
2024-01-15 08:37:00,18,34,255,255,255
2024-01-15 08:38:00,18,35,255,255,255
2024-01-15 08:38:00,18,34,255,255,255
2024-01-15 08:38:00,18,37,255,255,255
2024-01-15 08:38:00,18,33,255,255,255
2024-01-15 08:39:00,18,40,255,255,255
2024-01-15 08:39:00,18,35,255,255,255
2024-01-15 08:40:00,18,36,255,255,255
2024-01-15 08:40:00,18,33,255,255,255
2024-01-15 08:40:00,18,36,255,255,255
2024-01-15 08:41:00,18,36,255,255,255
2024-01-15 08:41:00,18,33,255,255,255
2024-01-15 08:41:00,18,37,255,255,255
2024-01-15 08:41:00,18,34,255,255,255
2024-01-15 08:41:00,18,35,255,255,255
2024-01-15 08:42:00,18,34,255,255,255
2024-01-15 08:42:00,18,35,255,255,255
2024-01-15 08:42:00,18,35,255,255,255
2024-01-15 08:43:00,18,33,255,255,255
2024-01-15 08:43:00,18,35,255,255,255
2024-01-15 08:43:00,18,36,255,255,255
2024-01-15 08:44:00,18,35,255,255,255
2024-01-15 08:44:00,18,33,255,255,255
2024-01-15 08:45:00,18,34,255,255,255
2024-01-15 08:45:00,18,35,255,255,255
2024-01-15 08:46:00,18,36,255,255,255
2024-01-15 08:46:00,18,35,255,255,255
2024-01-15 08:47:00,18,33,255,255,255
2024-01-15 08:47:00,18,35,255,255,255
2024-01-15 08:47:00,18,36,255,255,255
2024-01-15 08:47:00,18,37,255,255,255
2024-01-15 08:48:00,18,33,255,255,255
2024-01-15 08:48:00,18,40,255,255,255
2024-01-15 08:49:00,18,33,255,255,255
2024-01-15 08:49:00,18,37,255,255,255
2024-01-15 08:49:00,18,34,255,255,255
2024-01-15 08:50:00,18,36,255,255,255
2024-01-15 08:50:00,18,35,255,255,255
2024-01-15 08:51:00,18,32,255,255,255
2024-01-15 08:51:00,18,34,255,255,255
2024-01-15 08:51:00,18,33,255,255,255
2024-01-15 08:51:00,18,36,255,255,255
2024-01-15 08:52:00,18,33,255,255,255
2024-01-15 08:52:00,18,35,255,255,255
2024-01-15 08:52:00,18,36,255,255,255
2024-01-15 08:53:00,18,33,255,255,255
2024-01-15 08:53:00,18,36,255,255,255
2024-01-15 08:53:00,18,35,255,255,255
2024-01-15 08:53:00,18,34,255,255,255
2024-01-15 08:54:00,18,34,255,255,255
2024-01-15 08:54:00,18,37,255,255,255
2024-01-15 08:54:00,18,36,255,255,255
2024-01-15 08:54:00,18,32,255,255,255
2024-01-15 08:55:00,18,36,255,255,255
2024-01-15 08:56:00,18,35,255,255,255
2024-01-15 08:56:00,18,37,255,255,255
2024-01-15 08:57:00,18,34,255,255,255
2024-01-15 08:57:00,18,35,255,255,255
2024-01-15 08:57:00,18,35,255,255,255
2024-01-15 08:58:00,18,33,255,255,255
2024-01-15 08:58:00,18,36,255,255,255
2024-01-15 08:58:00,18,34,255,255,255
2024-01-15 08:58:00,18,32,255,255,255
2024-01-15 08:59:00,18,35,255,255,255
2024-01-15 08:59:00,18,33,255,255,255
2024-01-15 08:59:00,18,34,255,255,255
2024-01-16 00:02:00,18,60,255,255,255
2024-01-16 08:02:00,18,63,255,255,255
2024-01-16 08:03:00,18,61,255,255,255
2024-01-16 08:03:00,18,62,255,255,255
2024-01-16 08:03:00,18,61,255,255,255
2024-01-16 08:04:00,18,60,255,255,255
2024-01-16 08:04:00,18,62,255,255,255
2024-01-16 08:04:00,18,61,255,255,255
2024-01-16 08:05:00,18,62,255,255,255
2024-01-16 08:05:00,18,62,255,255,255
2024-01-16 08:05:00,18,62,255,255,255
2024-01-16 08:05:00,18,60,255,255,255
2024-01-16 08:06:00,18,61,255,255,255
2024-01-16 08:06:00,18,62,255,255,255
2024-01-16 08:06:00,18,62,255,255,255
2024-01-16 08:06:00,18,62,255,255,255
2024-01-16 08:07:00,18,63,255,255,255
2024-01-16 08:07:00,18,61,255,255,255
2024-01-16 08:07:00,18,60,255,255,255
2024-01-16 08:07:00,18,62,255,255,255
2024-01-16 08:07:00,18,62,255,255,255
2024-01-16 08:08:00,18,60,255,255,255
2024-01-16 08:08:00,18,61,255,255,255
2024-01-16 08:08:00,18,62,255,255,255
2024-01-16 08:08:00,18,63,255,255,255
2024-01-16 08:09:00,18,62,255,255,255
2024-01-16 08:09:00,18,63,255,255,255
2024-01-16 08:09:00,18,62,255,255,255
2024-01-16 08:09:00,18,60,255,255,255
2024-01-16 08:09:00,18,61,255,255,255
2024-01-16 08:09:00,18,63,255,255,255
2024-01-16 08:09:00,18,61,255,255,255
2024-01-16 08:10:00,18,63,255,255,255
2024-01-16 08:10:00,18,60,255,255,255
2024-01-16 08:10:00,18,63,255,255,255
2024-01-16 08:10:00,18,63,255,255,255
2024-01-16 08:10:00,18,60,255,255,255
2024-01-16 08:11:00,18,60,255,255,255
2024-01-16 08:11:00,18,62,255,255,255
2024-01-16 08:11:00,18,62,255,255,255
2024-01-16 08:11:00,18,61,255,255,255
2024-01-16 08:11:00,18,64,255,255,255
2024-01-16 08:11:00,18,61,255,255,255
2024-01-17 08:02:00,18,63,255,255,255
2024-01-17 08:07:00,18,63,255,255,255
2024-01-17 08:12:00,18,61,255,255,255
2024-01-17 08:22:00,18,62,255,255,255
2024-01-17 08:27:00,18,61,255,255,255
2024-01-17 08:32:00,18,60,255,255,255
2024-01-17 08:37:00,18,60,255,255,255
2024-01-17 08:42:00,18,61,255,255,255
2024-01-17 08:47:00,18,61,255,255,255
2024-01-17 08:52:00,18,60,255,255,255
2024-01-17 08:57:00,18,64,255,255,255
2024-01-17 09:02:00,18,62,255,255,255
2024-01-17 09:07:00,18,62,255,255,255
2024-01-17 09:12:00,18,61,255,255,255
2024-01-17 09:17:00,18,62,255,255,255
2024-01-17 09:22:00,18,61,255,255,255
2024-01-17 09:27:00,18,62,255,255,255
2024-01-17 09:32:00,18,59,255,255,255
2024-01-17 09:37:00,18,62,255,255,255
2024-01-17 09:42:00,18,63,255,255,255
2024-01-18 00:07:00,18,59,255,255,255
2024-01-18 10:02:00,18,61,255,255,255
2024-01-18 10:07:00,18,63,255,255,255
2024-01-18 10:12:00,18,63,255,255,255
2024-01-18 10:17:00,18,60,255,255,255
2024-01-18 10:22:00,18,63,255,255,255
2024-01-18 10:27:00,18,59,255,255,255
2024-01-18 10:32:00,18,60,255,255,255
2024-01-18 10:37:00,18,60,255,255,255
2024-01-18 10:42:00,18,60,255,255,255
2024-01-18 10:47:00,18,60,255,255,255
2024-01-18 10:52:00,18,59,255,255,255
2024-01-18 10:57:00,18,59,255,255,255
2024-01-18 11:02:00,18,58,255,255,255
2024-01-18 11:07:00,18,58,255,255,255
2024-01-18 11:12:00,18,61,255,255,255
2024-01-18 11:17:00,18,62,255,255,255
2024-01-18 11:22:00,18,59,255,255,255
2024-01-19 00:12:00,18,59,255,255,255
2024-01-19 10:02:00,18,62,255,255,255
2024-01-19 10:07:00,18,61,255,255,255
2024-01-19 10:12:00,18,63,255,255,255
2024-01-19 10:17:00,18,60,255,255,255
2024-01-19 10:22:00,18,60,255,255,255
2024-01-19 10:27:00,18,61,255,255,255
2024-01-19 10:32:00,18,61,255,255,255
2024-01-19 10:37:00,18,61,255,255,255
2024-01-19 10:42:00,18,58,255,255,255
2024-01-19 10:47:00,18,59,255,255,255
2024-01-19 10:52:00,18,58,255,255,255
2024-01-19 10:57:00,18,59,255,255,255
2024-01-19 11:02:00,18,60,255,255,255
2024-01-19 11:07:00,18,60,255,255,255
2024-01-19 11:12:00,18,59,255,255,255
2024-01-19 11:17:00,18,58,255,255,255
2024-01-19 11:22:00,18,63,255,255,255
2024-01-20 00:02:00,18,58,255,255,255
2024-01-20 10:02:00,18,64,255,255,255
2024-01-20 10:07:00,18,66,255,255,255
2024-01-20 10:12:00,18,66,255,255,255
2024-01-20 10:17:00,18,68,255,255,255
2024-01-20 10:22:00,18,66,255,255,255
2024-01-20 10:27:00,18,65,255,255,255
2024-01-20 10:32:00,18,68,255,255,255
2024-01-20 10:37:00,18,64,255,255,255
2024-01-20 10:42:00,18,65,255,255,255
2024-01-20 10:47:00,18,66,255,255,255
2024-01-21 00:17:00,18,60,255,255,255
2024-01-21 00:22:00,18,58,255,255,255
2024-01-21 10:21:00,18,53,255,255,255
2024-01-21 10:26:00,18,52,255,255,255
2024-01-21 10:31:00,18,52,255,255,255
2024-01-21 10:37:00,18,51,255,255,255
2024-01-21 10:42:00,18,52,255,255,255
2024-01-21 10:46:00,18,49,255,255,255
2024-01-21 10:52:00,18,53,255,255,255
2024-01-21 10:56:00,18,51,255,255,255
2024-01-21 11:01:00,18,51,255,255,255
2024-01-21 11:06:00,18,57,255,255,255
2024-01-21 11:11:00,18,51,255,255,255
2024-01-21 11:16:00,18,52,255,255,255
2024-01-21 11:21:00,18,52,255,255,255
2024-01-21 11:26:00,18,51,255,255,255
2024-01-21 12:42:00,18,54,255,255,255
2024-01-21 12:47:00,18,53,255,255,255
2024-01-21 12:51:00,18,55,255,255,255
2024-01-22 00:01:00,18,48,255,255,255
2024-01-22 00:06:00,18,48,255,255,255
2024-01-22 00:11:00,18,51,255,255,255
2024-01-22 00:16:00,18,53,255,255,255
2024-01-22 07:16:00,18,55,255,255,255
2024-01-22 07:21:00,18,55,255,255,255
2024-01-22 07:26:00,18,58,255,255,255
2024-01-22 07:31:00,18,57,255,255,255
2024-01-22 07:36:00,18,51,255,255,255
2024-01-22 07:41:00,18,56,255,255,255
2024-01-22 07:46:00,18,57,255,255,255
2024-01-22 07:51:00,18,56,255,255,255
2024-01-22 07:56:00,18,56,255,255,255
2024-01-22 08:01:00,18,55,255,255,255
2024-01-22 08:06:00,18,56,255,255,255
2024-01-22 08:11:00,18,55,255,255,255
2024-01-22 08:16:00,18,55,255,255,255
2024-01-22 08:21:00,18,52,255,255,255
2024-01-22 08:26:00,18,53,255,255,255
2024-01-22 08:31:00,18,52,255,255,255
2024-01-22 08:36:00,18,54,255,255,255
2024-01-22 08:41:00,18,53,255,255,255
2024-01-22 08:46:00,18,53,255,255,255
2024-01-22 08:51:00,18,53,255,255,255
2024-01-22 08:56:00,18,53,255,255,255
2024-01-22 09:26:00,18,51,255,255,255
2024-01-22 09:31:00,18,51,255,255,255
2024-01-22 09:37:00,18,51,255,255,255
2024-01-22 09:41:00,18,49,255,255,255
2024-01-22 09:46:00,18,44,255,255,255
2024-01-22 23:56:00,18,68,255,255,255
2024-01-23 13:16:00,18,59,255,255,255
2024-01-23 13:21:00,18,59,255,255,255
2024-01-23 13:36:00,18,59,255,255,255
2024-01-23 13:41:00,18,56,255,255,255
2024-01-23 13:51:00,18,57,255,255,255
2024-01-23 13:56:00,18,62,255,255,255
2024-01-23 14:01:00,18,62,255,255,255
2024-01-23 14:06:00,18,61,255,255,255
2024-01-23 14:11:00,18,61,255,255,255
2024-01-23 14:16:00,18,63,255,255,255
2024-01-23 14:21:00,18,61,255,255,255
2024-01-23 14:26:00,18,58,255,255,255
2024-01-23 23:56:00,18,56,255,255,255
2024-01-24 00:01:00,18,56,255,255,255
2024-01-24 08:16:00,18,60,255,255,255
2024-01-24 08:41:00,18,59,255,255,255
2024-01-24 08:56:00,18,62,255,255,255
2024-01-24 09:31:00,18,65,255,255,255
2024-01-24 09:36:00,18,62,255,255,255
2024-01-24 09:41:00,18,61,255,255,255
2024-01-24 09:46:00,18,60,255,255,255
2024-01-24 09:51:00,18,60,255,255,255
2024-01-24 09:56:00,18,61,255,255,255
2024-01-24 10:01:00,18,61,255,255,255
2024-01-24 10:06:00,18,68,255,255,255
2024-01-24 10:11:00,18,60,255,255,255
2024-01-24 10:21:00,18,61,255,255,255
2024-01-24 10:36:00,18,57,255,255,255
2024-01-24 10:46:00,18,60,255,255,255
2024-01-24 10:56:00,18,58,255,255,255
2024-01-24 11:01:00,18,56,255,255,255
2024-01-24 11:06:00,18,61,255,255,255
2024-01-24 11:11:00,18,61,255,255,255
2024-01-24 12:36:00,18,60,255,255,255
2024-01-24 12:46:00,18,60,255,255,255
2024-01-25 00:01:00,18,60,255,255,255
2024-01-25 00:06:00,18,60,255,255,255
2024-01-25 00:16:00,18,62,255,255,255
2024-01-25 08:26:00,18,76,255,255,255
2024-01-25 08:31:00,18,76,255,255,255
2024-01-25 08:36:00,18,77,255,255,255
2024-01-25 08:41:00,18,75,255,255,255
2024-01-25 08:46:00,18,76,255,255,255
2024-01-25 08:51:00,18,76,255,255,255
2024-01-25 08:56:00,18,76,255,255,255
2024-01-25 09:01:00,18,76,255,255,255
2024-01-25 23:56:00,18,69,255,255,255
2024-01-26 01:36:00,18,68,255,255,255
2024-01-26 01:41:00,18,67,255,255,255
2024-01-26 01:46:00,18,70,255,255,255
2024-01-26 02:06:00,18,68,255,255,255
2024-01-26 02:11:00,18,68,255,255,255
2024-01-26 02:16:00,18,66,255,255,255
2024-01-26 02:21:00,18,66,255,255,255
2024-01-26 05:51:00,18,47,255,255,255
2024-01-26 05:56:00,18,48,255,255,255
2024-01-26 06:01:00,18,44,255,255,255
2024-01-26 06:06:00,18,44,255,255,255
2024-01-26 06:11:00,18,48,255,255,255
2024-01-26 06:16:00,18,46,255,255,255
2024-01-26 06:56:00,18,47,255,255,255
2024-01-26 07:21:00,18,48,255,255,255
2024-01-26 07:26:00,18,47,255,255,255
2024-01-26 07:31:00,18,49,255,255,255
2024-01-26 07:36:00,18,48,255,255,255
2024-01-27 00:06:00,18,57,255,255,255
2024-01-27 07:36:00,18,59,255,255,255
2024-01-27 07:41:00,18,60,255,255,255
2024-01-27 07:46:00,18,61,255,255,255
2024-01-28 00:06:00,18,57,255,255,255
2024-01-28 08:26:00,18,58,255,255,255
2024-01-29 02:01:00,18,57,255,255,255
2024-01-29 02:06:00,18,61,255,255,255
2024-01-29 02:11:00,18,60,255,255,255
2024-01-29 02:16:00,18,57,255,255,255
2024-01-29 02:21:00,18,60,255,255,255
2024-01-29 02:26:00,18,59,255,255,255
2024-01-29 02:31:00,18,58,255,255,255
2024-01-29 02:36:00,18,61,255,255,255
2024-01-29 02:41:00,18,59,255,255,255
2024-01-29 02:46:00,18,60,255,255,255
2024-01-29 02:51:00,18,57,255,255,255
2024-01-29 02:56:00,18,57,255,255,255
2024-01-29 03:01:00,18,60,255,255,255
2024-01-29 03:06:00,18,58,255,255,255
2024-01-29 04:06:00,18,57,255,255,255
2024-01-29 04:11:00,18,60,255,255,255
2024-01-29 04:16:00,18,59,255,255,255
2024-01-29 04:41:00,18,60,255,255,255
2024-01-29 04:46:00,18,57,255,255,255
2024-01-29 04:51:00,18,60,255,255,255
2024-01-29 04:56:00,18,57,255,255,255
2024-01-29 05:01:00,18,59,255,255,255
2024-01-29 05:06:00,18,58,255,255,255
2024-01-29 05:11:00,18,61,255,255,255
2024-01-29 05:16:00,18,61,255,255,255
2024-01-29 05:21:00,18,60,255,255,255
2024-01-29 05:26:00,18,57,255,255,255
2024-01-29 05:31:00,18,60,255,255,255
2024-01-29 05:36:00,18,60,255,255,255
2024-01-29 05:41:00,18,58,255,255,255
2024-01-29 05:46:00,18,58,255,255,255
2024-01-29 05:51:00,18,59,255,255,255
2024-01-29 05:56:00,18,59,255,255,255
2024-01-29 06:01:00,18,60,255,255,255
2024-01-29 06:06:00,18,59,255,255,255
2024-01-29 06:11:00,18,60,255,255,255
2024-01-29 06:16:00,18,59,255,255,255
2024-01-29 06:21:00,18,59,255,255,255
2024-01-30 00:16:00,18,56,255,255,255
2024-01-30 00:21:00,18,58,255,255,255
2024-01-30 00:26:00,18,60,255,255,255
2024-01-30 07:31:00,18,58,255,255,255
2024-01-30 07:36:00,18,62,255,255,255
2024-01-30 07:41:00,18,61,255,255,255
2024-01-30 07:46:00,18,61,255,255,255
2024-01-30 07:51:00,18,58,255,255,255
2024-01-30 07:56:00,18,60,255,255,255
2024-01-31 08:16:00,18,54,255,255,255
2024-02-01 00:25:00,18,59,255,255,255
2024-02-01 04:40:00,18,58,255,255,255
2024-02-01 04:45:00,18,61,255,255,255
2024-02-02 00:40:00,18,59,255,255,255
2024-02-02 08:00:00,18,58,255,255,255
2024-02-03 00:40:00,18,59,255,255,255
2024-02-03 07:50:00,18,62,255,255,255
2024-02-04 08:15:00,18,59,255,255,255
2024-02-05 08:00:00,18,60,255,255,255
2024-02-05 08:05:00,18,58,255,255,255
2024-02-05 08:10:00,18,61,255,255,255
2024-02-05 08:15:00,18,58,255,255,255
2024-02-06 00:15:00,18,58,255,255,255
2024-02-06 00:20:00,18,58,255,255,255
2024-02-06 08:25:00,18,61,255,255,255
2024-02-07 08:35:00,18,59,255,255,255
2024-02-07 08:40:00,18,61,255,255,255
2024-02-07 08:45:00,18,59,255,255,255
2024-02-08 00:10:00,18,60,255,255,255
2024-02-08 09:00:00,18,59,255,255,255
2024-02-08 09:05:00,18,59,255,255,255
2024-02-08 09:10:00,18,60,255,255,255
2024-02-08 09:15:00,18,60,255,255,255
2024-02-08 09:20:00,18,61,255,255,255
2024-02-08 09:25:00,18,60,255,255,255
2024-02-09 00:25:00,18,61,255,255,255
2024-02-09 08:55:00,18,60,255,255,255
2024-02-09 09:00:00,18,59,255,255,255
2024-02-09 09:05:00,18,61,255,255,255
2024-02-09 09:10:00,18,61,255,255,255
2024-02-09 09:15:00,18,58,255,255,255
2024-02-09 09:20:00,18,60,255,255,255
2024-02-09 09:25:00,18,59,255,255,255
2024-02-09 09:30:00,18,58,255,255,255
2024-02-10 02:25:00,18,60,255,255,255
2024-02-10 02:29:00,18,59,255,255,255
2024-02-10 02:34:00,18,59,255,255,255
2024-02-10 05:59:00,18,60,255,255,255
2024-02-10 06:04:00,18,58,255,255,255
2024-02-10 06:09:00,18,60,255,255,255
2024-02-10 23:59:00,18,58,255,255,255
2024-02-11 09:44:00,18,57,255,255,255
2024-02-11 09:49:00,18,59,255,255,255
2024-02-11 09:54:00,18,60,255,255,255
2024-02-11 09:59:00,18,59,255,255,255
2024-02-11 10:04:00,18,59,255,255,255
2024-02-11 10:09:00,18,59,255,255,255
2024-02-11 10:14:00,18,59,255,255,255
2024-02-11 10:19:00,18,59,255,255,255
2024-02-11 10:24:00,18,59,255,255,255
2024-02-11 10:29:00,18,59,255,255,255
2024-02-11 10:34:00,18,58,255,255,255
2024-02-12 10:14:00,18,59,255,255,255
2024-02-12 10:19:00,18,60,255,255,255
2024-02-12 10:24:00,18,61,255,255,255
2024-02-12 10:29:00,18,58,255,255,255
2024-02-12 10:34:00,18,62,255,255,255
2024-02-12 10:39:00,18,57,255,255,255
2024-02-12 10:44:00,18,58,255,255,255
2024-02-13 00:04:00,18,59,255,255,255
2024-02-13 00:09:00,18,58,255,255,255
2024-02-13 00:14:00,18,58,255,255,255
2024-02-13 10:24:00,18,60,255,255,255
2024-02-13 10:29:00,18,60,255,255,255
2024-02-13 10:34:00,18,59,255,255,255
2024-02-13 10:39:00,18,60,255,255,255
2024-02-13 10:44:00,18,60,255,255,255
2024-02-13 10:49:00,18,61,255,255,255
2024-02-13 10:54:00,18,59,255,255,255
2024-02-13 10:59:00,18,61,255,255,255
2024-02-13 11:04:00,18,59,255,255,255
2024-02-13 11:09:00,18,60,255,255,255
